filepath,label
Kather_texture_2016_image_tiles_5000/03_COMPLEX/136FB_CRC-Prim-HE-03_026.tif_Row_451_Col_151.tif,2
Kather_texture_2016_image_tiles_5000/05_DEBRIS/1132C_CRC-Prim-HE-03_014.tif_Row_301_Col_1051.tif,4
Kather_texture_2016_image_tiles_5000/03_COMPLEX/464F_CRC-Prim-HE-01_022.tif_Row_1_Col_151.tif,2
Kather_texture_2016_image_tiles_5000/08_EMPTY/10B47_CRC-Prim-HE-06_005.tif_Row_5401_Col_1201.tif,7
Kather_texture_2016_image_tiles_5000/01_TUMOR/1212_CRC-Prim-HE-03_005.tif_Row_301_Col_1.tif,0
Kather_texture_2016_image_tiles_5000/08_EMPTY/104B6_CRC-Prim-HE-06_005.tif_Row_3451_Col_6451.tif,7
Kather_texture_2016_image_tiles_5000/06_MUCOSA/149C5_CRC-Prim-HE-03_006.tif_Row_901_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/01_TUMOR/1021F_CRC-Prim-HE-04_029.tif_Row_151_Col_1.tif,0
Kather_texture_2016_image_tiles_5000/03_COMPLEX/521B_CRC-Prim-HE-06_024.tif_Row_301_Col_1.tif,2
Kather_texture_2016_image_tiles_5000/04_LYMPHO/15C76_CRC-Prim-HE-01_005.tif_Row_151_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/03_COMPLEX/547F_CRC-Prim-HE-06_007.tif_Row_451_Col_151.tif,2
Kather_texture_2016_image_tiles_5000/02_STROMA/13E0_CRC-Prim-HE-09.tif_Row_451_Col_2851.tif,1
Kather_texture_2016_image_tiles_5000/05_DEBRIS/651_CRC-Prim-HE-08_024.tif_Row_151_Col_451.tif,4
Kather_texture_2016_image_tiles_5000/02_STROMA/12365_CRC-Prim-HE-04.tif_Row_451_Col_3151.tif,1
Kather_texture_2016_image_tiles_5000/06_MUCOSA/14041_CRC-Prim-HE-03_007.tif_Row_601_Col_751.tif,5
Kather_texture_2016_image_tiles_5000/01_TUMOR/195_CRC-Prim-HE-03_021.tif_Row_301_Col_1.tif,0
Kather_texture_2016_image_tiles_5000/06_MUCOSA/20DA_CRC-Prim-HE-06_032.tif_Row_751_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/05_DEBRIS/6BC7_CRC-Prim-HE-04_001.tif_Row_301_Col_601.tif,4
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1081_CRC-Prim-HE-10_020.tif_Row_901_Col_3001.tif,6
Kather_texture_2016_image_tiles_5000/05_DEBRIS/6A3E_CRC-Prim-HE-04_030.tif_Row_451_Col_1.tif,4
Kather_texture_2016_image_tiles_5000/05_DEBRIS/8002_CRC-Prim-HE-03_014.tif_Row_301_Col_1.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/C4E0_CRC-Prim-HE-05_004.tif_Row_601_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/02_STROMA/11442_CRC-Prim-HE-04.tif_Row_1_Col_3001.tif,1
Kather_texture_2016_image_tiles_5000/04_LYMPHO/A43E_CRC-Prim-HE-01_004.tif_Row_301_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/03_COMPLEX/6325_CRC-Prim-HE-07_010.tif_Row_1_Col_301.tif,2
Kather_texture_2016_image_tiles_5000/02_STROMA/10093_CRC-Prim-HE-07_026.tif_Row_751_Col_451.tif,1
Kather_texture_2016_image_tiles_5000/04_LYMPHO/DE93_CRC-Prim-HE-01_004.tif_Row_1051_Col_1051.tif,3
Kather_texture_2016_image_tiles_5000/03_COMPLEX/10011_CRC-Prim-HE-03_002.tif_Row_451_Col_901.tif,2
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1254B_CRC-Prim-HE-07.tif_Row_1051_Col_1801.tif,6
Kather_texture_2016_image_tiles_5000/03_COMPLEX/1DE0_CRC-Prim-HE-01_034.tif_Row_151_Col_301.tif,2
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/11922_CRC-Prim-HE-05_032.tif_Row_451_Col_4651.tif,6
Kather_texture_2016_image_tiles_5000/03_COMPLEX/12B5C_CRC-Prim-HE-06_007.tif_Row_301_Col_1.tif,2
Kather_texture_2016_image_tiles_5000/05_DEBRIS/11305_CRC-Prim-HE-03_024.tif_Row_1_Col_1.tif,4
Kather_texture_2016_image_tiles_5000/03_COMPLEX/1066D_CRC-Prim-HE-10_004.tif_Row_1_Col_1.tif,2
Kather_texture_2016_image_tiles_5000/08_EMPTY/10D0_CRC-Prim-HE-06_005.tif_Row_6451_Col_3601.tif,7
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/126FA_CRC-Prim-HE-05_032.tif_Row_1651_Col_4051.tif,6
Kather_texture_2016_image_tiles_5000/05_DEBRIS/134F4_CRC-Prim-HE-07_002.tif_Row_1051_Col_601.tif,4
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1312A_CRC-Prim-HE-07.tif_Row_1201_Col_2851.tif,6
Kather_texture_2016_image_tiles_5000/05_DEBRIS/3001_CRC-Prim-HE-08_021.tif_Row_1351_Col_451.tif,4
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1312_CRC-Prim-HE-03_012.tif_Row_1501_Col_1201.tif,6
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/11393_CRC-Prim-HE-04_036.tif_Row_901_Col_601.tif,6
Kather_texture_2016_image_tiles_5000/05_DEBRIS/477A_CRC-Prim-HE-03_010.tif_Row_451_Col_601.tif,4
Kather_texture_2016_image_tiles_5000/08_EMPTY/14A5F_CRC-Prim-HE-06_005.tif_Row_4951_Col_7201.tif,7
Kather_texture_2016_image_tiles_5000/03_COMPLEX/14263_CRC-Prim-HE-01_036.tif_Row_1_Col_1.tif,2
Kather_texture_2016_image_tiles_5000/04_LYMPHO/D8FB_CRC-Prim-HE-01_006b.tif_Row_301_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/17623_CRC-Prim-HE-09_019.tif_Row_751_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/02_STROMA/13385_CRC-Prim-HE-02_029.tif_Row_301_Col_151.tif,1
Kather_texture_2016_image_tiles_5000/05_DEBRIS/1418B_CRC-Prim-HE-08_023.tif_Row_151_Col_151.tif,4
Kather_texture_2016_image_tiles_5000/02_STROMA/11C0E_CRC-Prim-HE-07_014.tif_Row_151_Col_451.tif,1
Kather_texture_2016_image_tiles_5000/02_STROMA/10B6B_CRC-Prim-HE-03_013.tif_Row_601_Col_451.tif,1
Kather_texture_2016_image_tiles_5000/01_TUMOR/177BE_CRC-Prim-HE-05_024.tif_Row_1_Col_1.tif,0
Kather_texture_2016_image_tiles_5000/06_MUCOSA/113DF_CRC-Prim-HE-03_006.tif_Row_1351_Col_601.tif,5
Kather_texture_2016_image_tiles_5000/02_STROMA/1454C_CRC-Prim-HE-02_011.tif_Row_301_Col_301.tif,1
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1462B_CRC-Prim-HE-05_032.tif_Row_1801_Col_1201.tif,6
Kather_texture_2016_image_tiles_5000/04_LYMPHO/18464_CRC-Prim-HE-01_005.tif_Row_1_Col_751.tif,3
Kather_texture_2016_image_tiles_5000/02_STROMA/104F5_CRC-Prim-HE-03.tif_Row_451_Col_1801.tif,1
Kather_texture_2016_image_tiles_5000/08_EMPTY/141B1_CRC-Prim-HE-06_005.tif_Row_1201_Col_3901.tif,7
Kather_texture_2016_image_tiles_5000/03_COMPLEX/17BC9_CRC-Prim-HE-05_009a.tif_Row_151_Col_901.tif,2
Kather_texture_2016_image_tiles_5000/06_MUCOSA/11CB_CRC-Prim-HE-06_032.tif_Row_601_Col_1.tif,5
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/16193_CRC-Prim-HE-05_032.tif_Row_901_Col_2551.tif,6
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/10D26_CRC-Prim-HE-07.tif_Row_301_Col_3751.tif,6
Kather_texture_2016_image_tiles_5000/02_STROMA/11F35_CRC-Prim-HE-01_018.tif_Row_1_Col_901.tif,1
Kather_texture_2016_image_tiles_5000/08_EMPTY/12187_CRC-Prim-HE-06_005.tif_Row_2851_Col_1201.tif,7
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/10116_CRC-Prim-HE-03_012.tif_Row_3001_Col_2101.tif,6
Kather_texture_2016_image_tiles_5000/06_MUCOSA/10C10_CRC-Prim-HE-06_001.tif_Row_1801_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/14F55_CRC-Prim-HE-05_032.tif_Row_1501_Col_1801.tif,6
Kather_texture_2016_image_tiles_5000/03_COMPLEX/6515_CRC-Prim-HE-10_004.tif_Row_451_Col_1.tif,2
Kather_texture_2016_image_tiles_5000/02_STROMA/12C16_CRC-Prim-HE-01_008.tif_Row_451_Col_151.tif,1
Kather_texture_2016_image_tiles_5000/02_STROMA/11751_CRC-Prim-HE-03.tif_Row_1051_Col_1501.tif,1
Kather_texture_2016_image_tiles_5000/04_LYMPHO/277A_CRC-Prim-HE-04_031.tif_Row_151_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/08_EMPTY/15644_CRC-Prim-HE-06_005.tif_Row_4351_Col_1651.tif,7
Kather_texture_2016_image_tiles_5000/04_LYMPHO/10719_CRC-Prim-HE-05_028.tif_Row_1_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/3CF4_CRC-Prim-HE-01_007.tif_Row_451_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/11E96_CRC-Prim-HE-05_032.tif_Row_1501_Col_1201.tif,6
Kather_texture_2016_image_tiles_5000/06_MUCOSA/1075D_CRC-Prim-HE-05.tif_Row_601_Col_601.tif,5
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1019_CRC-Prim-HE-03_012.tif_Row_3451_Col_301.tif,6
Kather_texture_2016_image_tiles_5000/08_EMPTY/1470_CRC-Prim-HE-06_005.tif_Row_6151_Col_1951.tif,7
Kather_texture_2016_image_tiles_5000/05_DEBRIS/15DE2_CRC-Prim-HE-08_021.tif_Row_901_Col_451.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/14431_CRC-Prim-HE-06_035.tif_Row_301_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/03_COMPLEX/15762_CRC-Prim-HE-10_025.tif_Row_601_Col_1.tif,2
Kather_texture_2016_image_tiles_5000/08_EMPTY/11547_CRC-Prim-HE-06_005.tif_Row_901_Col_7051.tif,7
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/15770_CRC-Prim-HE-03_012.tif_Row_1801_Col_751.tif,6
Kather_texture_2016_image_tiles_5000/05_DEBRIS/14181_CRC-Prim-HE-01_024.tif_Row_151_Col_451.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/10CDE_CRC-Prim-HE-05.tif_Row_1651_Col_751.tif,5
Kather_texture_2016_image_tiles_5000/02_STROMA/1372B_CRC-Prim-HE-05_002b.tif_Row_1501_Col_151.tif,1
Kather_texture_2016_image_tiles_5000/02_STROMA/103D6_CRC-Prim-HE-03_003.tif_Row_301_Col_1.tif,1
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/107DB_CRC-Prim-HE-06_004.tif_Row_301_Col_1651.tif,6
Kather_texture_2016_image_tiles_5000/05_DEBRIS/10EEE_CRC-Prim-HE-06_037.tif_Row_301_Col_301.tif,4
Kather_texture_2016_image_tiles_5000/06_MUCOSA/10543_CRC-Prim-HE-08_008.tif_Row_601_Col_301.tif,5
Kather_texture_2016_image_tiles_5000/02_STROMA/11360_CRC-Prim-HE-03_016.tif_Row_1351_Col_601.tif,1
Kather_texture_2016_image_tiles_5000/08_EMPTY/13D93_CRC-Prim-HE-06_005.tif_Row_5701_Col_2851.tif,7
Kather_texture_2016_image_tiles_5000/03_COMPLEX/57DD_CRC-Prim-HE-05_012.tif_Row_151_Col_451.tif,2
Kather_texture_2016_image_tiles_5000/02_STROMA/13C19_CRC-Prim-HE-07_016.tif_Row_451_Col_301.tif,1
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/137B4_CRC-Prim-HE-06_004.tif_Row_1801_Col_601.tif,6
Kather_texture_2016_image_tiles_5000/03_COMPLEX/16A40_CRC-Prim-HE-10_025.tif_Row_451_Col_301.tif,2
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1028E_CRC-Prim-HE-03_012.tif_Row_3751_Col_1951.tif,6
Kather_texture_2016_image_tiles_5000/01_TUMOR/60C3_CRC-Prim-HE-05_007.tif_Row_1_Col_601.tif,0
Kather_texture_2016_image_tiles_5000/01_TUMOR/985E_CRC-Prim-HE-04_033.tif_Row_301_Col_151.tif,0
Kather_texture_2016_image_tiles_5000/02_STROMA/122EC_CRC-Prim-HE-09.tif_Row_151_Col_2251.tif,1
Kather_texture_2016_image_tiles_5000/02_STROMA/132BC_CRC-Prim-HE-05_009b.tif_Row_301_Col_1351.tif,1
Kather_texture_2016_image_tiles_5000/04_LYMPHO/A8CF_CRC-Prim-HE-09_006.tif_Row_301_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/01_TUMOR/17E8F_CRC-Prim-HE-02_007.tif_Row_151_Col_301.tif,0
Kather_texture_2016_image_tiles_5000/01_TUMOR/66F0_CRC-Prim-HE-07_025.tif_Row_1801_Col_601.tif,0
Kather_texture_2016_image_tiles_5000/04_LYMPHO/DC83_CRC-Prim-HE-01_029.tif_Row_151_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/03_COMPLEX/626_CRC-Prim-HE-01_035.tif_Row_151_Col_901.tif,2
Kather_texture_2016_image_tiles_5000/04_LYMPHO/12102_CRC-Prim-HE-09_013.tif_Row_1_Col_151.tif,3
Kather_texture_2016_image_tiles_5000/05_DEBRIS/1B69_CRC-Prim-HE-05_031.tif_Row_451_Col_1051.tif,4
Kather_texture_2016_image_tiles_5000/03_COMPLEX/12E56_CRC-Prim-HE-05_009a.tif_Row_301_Col_1501.tif,2
Kather_texture_2016_image_tiles_5000/04_LYMPHO/8BE3_CRC-Prim-HE-05_004.tif_Row_301_Col_451.tif,3
Kather_texture_2016_image_tiles_5000/03_COMPLEX/1174A_CRC-Prim-HE-08_005.tif_Row_1501_Col_1.tif,2
Kather_texture_2016_image_tiles_5000/05_DEBRIS/152EB_CRC-Prim-HE-03_010.tif_Row_1_Col_151.tif,4
Kather_texture_2016_image_tiles_5000/04_LYMPHO/13785_CRC-Prim-HE-09_007.tif_Row_151_Col_1.tif,3
Kather_texture_2016_image_tiles_5000/04_LYMPHO/C8A1_CRC-Prim-HE-05_010.tif_Row_601_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/06_MUCOSA/122CE_CRC-Prim-HE-08_008.tif_Row_1051_Col_151.tif,5
Kather_texture_2016_image_tiles_5000/01_TUMOR/1986_CRC-Prim-HE-02_028.tif_Row_151_Col_151.tif,0
Kather_texture_2016_image_tiles_5000/06_MUCOSA/3474_CRC-Prim-HE-05.tif_Row_751_Col_1351.tif,5
Kather_texture_2016_image_tiles_5000/02_STROMA/10546_CRC-Prim-HE-03.tif_Row_1351_Col_1351.tif,1
Kather_texture_2016_image_tiles_5000/01_TUMOR/7004_CRC-Prim-HE-08_016.tif_Row_151_Col_1.tif,0
Kather_texture_2016_image_tiles_5000/02_STROMA/139C8_CRC-Prim-HE-03_013.tif_Row_1051_Col_451.tif,1
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/11C37_CRC-Prim-HE-10_020.tif_Row_1051_Col_2701.tif,6
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/1649F_CRC-Prim-HE-03_012.tif_Row_2701_Col_1351.tif,6
Kather_texture_2016_image_tiles_5000/05_DEBRIS/87C1_CRC-Prim-HE-08_021.tif_Row_901_Col_1.tif,4
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/12B47_CRC-Prim-HE-03_012.tif_Row_3601_Col_1201.tif,6
Kather_texture_2016_image_tiles_5000/02_STROMA/13DBF_CRC-Prim-HE-06_003.tif_Row_751_Col_601.tif,1
Kather_texture_2016_image_tiles_5000/02_STROMA/101FB_CRC-Prim-HE-04.tif_Row_601_Col_1201.tif,1
Kather_texture_2016_image_tiles_5000/03_COMPLEX/12A9D_CRC-Prim-HE-05_002a.tif_Row_301_Col_1.tif,2
Kather_texture_2016_image_tiles_5000/02_STROMA/1058B_CRC-Prim-HE-02_015.tif_Row_151_Col_3601.tif,1
Kather_texture_2016_image_tiles_5000/05_DEBRIS/18403_CRC-Prim-HE-04_002.tif_Row_451_Col_1.tif,4
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/14420_CRC-Prim-HE-10_020.tif_Row_601_Col_1801.tif,6
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/14FBC_CRC-Prim-HE-07.tif_Row_151_Col_3001.tif,6
Kather_texture_2016_image_tiles_5000/02_STROMA/1029F_CRC-Prim-HE-03.tif_Row_301_Col_151.tif,1
Kather_texture_2016_image_tiles_5000/04_LYMPHO/5266_CRC-Prim-HE-02_copy.tif_Row_151_Col_601.tif,3
Kather_texture_2016_image_tiles_5000/03_COMPLEX/10B96_CRC-Prim-HE-07_015.tif_Row_1_Col_151.tif,2
Kather_texture_2016_image_tiles_5000/05_DEBRIS/16599_CRC-Prim-HE-03_031.tif_Row_751_Col_1.tif,4
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/12AAC_CRC-Prim-HE-05_032.tif_Row_1501_Col_1501.tif,6
Kather_texture_2016_image_tiles_5000/05_DEBRIS/1837B_CRC-Prim-HE-06_037.tif_Row_451_Col_151.tif,4
Kather_texture_2016_image_tiles_5000/01_TUMOR/3BFF_CRC-Prim-HE-04_029.tif_Row_151_Col_301.tif,0
Kather_texture_2016_image_tiles_5000/01_TUMOR/10E21_CRC-Prim-HE-07_022.tif_Row_751_Col_301.tif,0
Kather_texture_2016_image_tiles_5000/01_TUMOR/8113_CRC-Prim-HE-09_024.tif_Row_751_Col_1.tif,0
Kather_texture_2016_image_tiles_5000/03_COMPLEX/71FC_CRC-Prim-HE-01_035.tif_Row_151_Col_751.tif,2
Kather_texture_2016_image_tiles_5000/08_EMPTY/14B40_CRC-Prim-HE-06_005.tif_Row_6001_Col_4051.tif,7
Kather_texture_2016_image_tiles_5000/04_LYMPHO/9C0C_CRC-Prim-HE-01_001.tif_Row_451_Col_301.tif,3
Kather_texture_2016_image_tiles_5000/03_COMPLEX/3985_CRC-Prim-HE-03_002.tif_Row_301_Col_2251.tif,2
Kather_texture_2016_image_tiles_5000/02_STROMA/130BB_CRC-Prim-HE-02_015.tif_Row_1051_Col_1.tif,1
Kather_texture_2016_image_tiles_5000/02_STROMA/1322D_CRC-Prim-HE-03_001.tif_Row_901_Col_1051.tif,1
Kather_texture_2016_image_tiles_5000/02_STROMA/136AB_CRC-Prim-HE-03_001.tif_Row_301_Col_1.tif,1
Kather_texture_2016_image_tiles_5000/02_STROMA/13F70_CRC-Prim-HE-07_014.tif_Row_751_Col_1351.tif,1
Kather_texture_2016_image_tiles_5000/07_ADIPOSE/122DA_CRC-Prim-HE-05_032.tif_Row_151_Col_2251.tif,6
Kather_texture_2016_image_tiles_5000/05_DEBRIS/665F_CRC-Prim-HE-01_024.tif_Row_151_Col_301.tif,4
Kather_texture_2016_image_tiles_5000/03_COMPLEX/532F_CRC-Prim-HE-07_004.tif_Row_151_Col_601.tif,2
Kather_texture_2016_image_tiles_5000/02_STROMA/10C5D_CRC-Prim-HE-03.tif_Row_1201_Col_1951.tif,1
Kather_texture_2016_image_tiles_5000/06_MUCOSA/1108_CRC-Prim-HE-03_006.tif_Row_1351_Col_1351.tif,5
